customer_ID,product_ID,Transaction Type,Category,Amt (in dollars),Payment Date,Payment Mode
CUST2025WC,250,BNPL Purchase,MacBook,2256.81,05/17/2025,Credit Card
CUST2025LM,281,Grocery Shopping,Walmart,121.39,11/10/2025,PayPal
CUST2025UO,205,Grocery Shopping,Walmart,287.82,03/11/2025,PayPal
CUST2025UI,271,Hotel Stay,Hilton,2212.06,11/14/2025,Apple Pay
CUST2025FP,250,Food Delivery,GrubHub,74.4,06/19/2025,Apple Pay
CUST2025HB,294,Grocery Shopping,Whole Foods,142.08,01/02/2025,Credit Card
CUST2025IA,217,Luxury Travel Booking,Maldives Retreat,16443.5,09/29/2025,Apple Pay
CUST2025WU,269,Luxury Travel Booking,London Business Trip,2623.39,10/02/2025,Debit Card
CUST2025EJ,269,Luxury Travel Booking,Maldives Retreat,4293.7,10/30/2025,Apple Pay
CUST2025XC,251,Retail Space Lease,New Flagship Store,166513.45,05/20/2025,PayPal
CUST2025LC,263,Luxury Shopping,Prada,1131.84,06/13/2025,PayPal
CUST2025GH,212,Grocery Shopping,Trader Joe's,287.89,03/15/2025,Apple Pay
CUST2025NY,215,BNPL Purchase,iPhone,2188.52,08/18/2025,PayPal
CUST2025OT,206,Grocery Shopping,Walmart,368.52,05/21/2025,Credit Card
CUST2025BE,268,Retail Space Lease,Pop-up Storefront,300776.87,01/18/2025,Google Pay
CUST2025ER,249,Luxury Shopping,Louis Vuitton,4479.37,05/16/2025,Apple Pay
CUST2025FO,227,Luxury Shopping,Gucci,2740.77,06/26/2025,Debit Card
CUST2025JH,242,Retail Space Lease,New Flagship Store,292375.75,12/14/2025,Google Pay
CUST2025PJ,263,BNPL Purchase,Smart TV,1292.92,10/18/2025,Apple Pay
CUST2025PN,299,Subscription Payment,Amazon Prime,35.22,02/15/2025,Debit Card
CUST2025FZ,271,Luxury Travel Booking,Maldives Retreat,9346.61,07/22/2025,PayPal
CUST2025VD,293,Gym Membership,Gold's Gym,161.97,05/22/2025,Debit Card
CUST2025MV,299,Luxury Travel Booking,Maldives Retreat,9198.12,10/17/2025,Apple Pay
CUST2025IN,275,Hotel Stay,Maldives Resort,2827.34,09/30/2025,Debit Card
CUST2025BW,286,Camera Equipment,Nikon Z6,1040.95,06/22/2025,Debit Card
CUST2025OH,252,Camera Equipment,Sony Alpha,1592.96,04/26/2025,Google Pay
CUST2025DG,230,Food Delivery,GrubHub,88.95,11/27/2025,Debit Card
CUST2025AA,227,Hotel Stay,Maldives Resort,558.03,01/12/2025,Debit Card
CUST2025SG,207,Retail Space Lease,New Flagship Store,347706.03,01/08/2025,PayPal
CUST2025UK,213,Gym Membership,Gold's Gym,107.4,08/18/2025,PayPal
CUST2025QQ,205,BNPL Purchase,iPhone,1834.47,02/03/2025,Debit Card
CUST2025RX,235,Grocery Shopping,Walmart,442.59,03/05/2025,Credit Card
CUST2025FD,268,Retail Space Lease,New Flagship Store,409381.23,07/16/2025,Debit Card
CUST2025ZM,291,Hotel Stay,Maldives Resort,361.2,03/13/2025,Apple Pay
CUST2025HH,249,Camera Equipment,Nikon Z6,2887.36,01/08/2025,Debit Card
CUST2025UE,237,BNPL Purchase,MacBook,1171.98,05/03/2025,Apple Pay
CUST2025LX,211,Luxury Shopping,Louis Vuitton,6002.83,12/25/2025,Apple Pay
CUST2025ND,270,Grocery Shopping,Whole Foods,499.14,07/07/2025,Google Pay
CUST2025BP,299,BNPL Purchase,MacBook,2652.7,03/23/2025,Credit Card
CUST2025MH,240,Gym Membership,Equinox,104.41,06/16/2025,PayPal
CUST2025GF,230,Gym Membership,Equinox,152.47,11/10/2025,Apple Pay
CUST2025BH,260,Grocery Shopping,Walmart,121.75,11/16/2025,PayPal
CUST2025OU,231,Grocery Shopping,Whole Foods,440.87,12/28/2025,PayPal
CUST2025JB,236,Luxury Shopping,Gucci,3333.02,01/31/2025,Apple Pay
CUST2025LN,281,Gym Membership,Gold's Gym,53.28,10/31/2025,Google Pay
CUST2025NX,238,Grocery Shopping,Whole Foods,175.14,09/13/2025,PayPal
CUST2025RW,242,Subscription Payment,Spotify,11.94,08/28/2025,Google Pay
CUST2025AE,206,Luxury Travel Booking,Maldives Retreat,10163.07,06/02/2025,Debit Card
CUST2025AT,204,Luxury Shopping,Louis Vuitton,9200.22,02/02/2025,Debit Card
CUST2025KI,238,Subscription Payment,Amazon Prime,13.25,01/20/2025,PayPal
CUST2025AK,273,Luxury Shopping,Prada,9595.69,12/16/2025,Google Pay
CUST2025WY,224,Luxury Travel Booking,London Business Trip,2731.75,07/04/2025,Credit Card
CUST2025OC,243,Luxury Shopping,Prada,4309.95,09/19/2025,PayPal
CUST2025CV,228,Luxury Shopping,Prada,9271.34,06/20/2025,Debit Card
CUST2025WW,217,Gym Membership,Gold's Gym,155.78,02/25/2025,Credit Card
CUST2025CP,251,Luxury Travel Booking,Maldives Retreat,11223.31,06/14/2025,PayPal
CUST2025ML,261,Subscription Payment,Netflix,40.39,08/05/2025,Google Pay
CUST2025CY,211,Retail Space Lease,Pop-up Storefront,85476.28,04/15/2025,Apple Pay
CUST2025GK,233,Grocery Shopping,Whole Foods,400.39,11/17/2025,Apple Pay
CUST2025ZS,221,Luxury Travel Booking,Maldives Retreat,7091.39,02/06/2025,Debit Card
CUST2025ZD,268,Luxury Shopping,Prada,6113.1,03/04/2025,Apple Pay
CUST2025OZ,299,Hotel Stay,Hilton,1723.97,10/30/2025,PayPal
CUST2025DW,243,Gym Membership,Gold's Gym,41.63,12/26/2025,PayPal
CUST2025SL,237,Luxury Shopping,Prada,4992.27,12/23/2025,Credit Card
CUST2025LV,212,BNPL Purchase,iPhone,2846.9,09/24/2025,PayPal
CUST2025RO,226,Luxury Travel Booking,London Business Trip,7358.96,10/03/2025,Debit Card
CUST2025BS,272,Camera Equipment,Canon EOS,1582.36,11/16/2025,PayPal
CUST2025NW,247,Retail Space Lease,New Flagship Store,194651.72,03/09/2025,Google Pay
CUST2025XU,236,Gym Membership,Planet Fitness,115.98,04/08/2025,PayPal
CUST2025HX,285,BNPL Purchase,MacBook,1721.6,09/03/2025,Apple Pay
CUST2025QV,253,Retail Space Lease,New Flagship Store,152999.33,12/11/2025,Google Pay
CUST2025OG,260,Food Delivery,DoorDash,16.08,11/27/2025,Google Pay
CUST2025IR,211,Grocery Shopping,Walmart,131.55,03/13/2025,Credit Card
CUST2025KM,234,Hotel Stay,Hilton,794.9,06/26/2025,Google Pay
CUST2025IG,260,Subscription Payment,Amazon Prime,7.95,02/06/2025,PayPal
CUST2025ST,240,Retail Space Lease,New Flagship Store,398883.55,11/30/2025,Apple Pay
CUST2025LB,200,Food Delivery,GrubHub,68.69,01/26/2025,PayPal
CUST2025FV,277,Grocery Shopping,Walmart,132.25,02/03/2025,Credit Card
CUST2025DP,243,Subscription Payment,Spotify,8.68,04/09/2025,Credit Card
CUST2025KA,282,Food Delivery,Uber Eats,72.18,03/10/2025,Credit Card
CUST2025SC,236,Luxury Travel Booking,Maldives Retreat,13779.34,08/29/2025,Apple Pay
CUST2025EE,288,BNPL Purchase,Smart TV,634.74,06/07/2025,Apple Pay
CUST2025RI,296,Grocery Shopping,Walmart,127.32,02/14/2025,PayPal
CUST2025CM,267,Hotel Stay,Ritz-Carlton,474.52,07/19/2025,Debit Card
CUST2025ZO,259,Luxury Travel Booking,Maldives Retreat,18151.33,05/28/2025,Google Pay
CUST2025MT,220,Camera Equipment,Canon EOS,1836.18,04/15/2025,Credit Card
CUST2025LG,231,Gym Membership,Planet Fitness,112.3,10/11/2025,Credit Card
CUST2025UP,243,Subscription Payment,Netflix,46.41,08/19/2025,Google Pay
CUST2025JB,258,Luxury Shopping,Louis Vuitton,2208.67,04/29/2025,PayPal
CUST2025RW,280,Luxury Shopping,Prada,9830.82,02/06/2025,Google Pay
CUST2025MI,235,Luxury Travel Booking,London Business Trip,12615.99,10/07/2025,Apple Pay
CUST2025QQ,260,BNPL Purchase,MacBook,1660.58,01/17/2025,Credit Card
CUST2025VF,284,BNPL Purchase,Smart TV,1817.56,03/23/2025,Apple Pay
CUST2025BB,297,Luxury Travel Booking,Maldives Retreat,19173.56,12/13/2025,Debit Card
CUST2025QU,284,Food Delivery,GrubHub,54.96,03/11/2025,Google Pay
CUST2025RR,278,Grocery Shopping,Whole Foods,147.23,08/20/2025,Apple Pay
CUST2025FV,253,Camera Equipment,Nikon Z6,2145.07,03/06/2025,PayPal
CUST2025WR,238,Subscription Payment,Spotify,25.39,08/07/2025,Apple Pay
CUST2025FD,203,Camera Equipment,Nikon Z6,619.01,06/22/2025,Apple Pay
CUST2025GK,225,Gym Membership,Gold's Gym,130.01,09/11/2025,Credit Card
CUST2025JE,251,Luxury Travel Booking,Paris Vacation,15514.66,07/20/2025,Debit Card
CUST2025IU,221,BNPL Purchase,iPhone,1967.27,09/30/2025,Apple Pay
CUST2025JC,202,Grocery Shopping,Whole Foods,110.4,05/22/2025,Credit Card
CUST2025CM,234,Hotel Stay,Hilton,871.13,04/14/2025,Apple Pay
CUST2025YC,270,Retail Space Lease,Pop-up Storefront,303164.15,03/03/2025,Google Pay
CUST2025AF,281,Food Delivery,GrubHub,60.47,04/22/2025,Google Pay
CUST2025YL,231,Hotel Stay,Hilton,267.07,10/25/2025,Debit Card
CUST2025MW,210,Luxury Shopping,Louis Vuitton,4405.1,02/25/2025,Debit Card
CUST2025RC,212,Food Delivery,Uber Eats,17.64,10/09/2025,PayPal
CUST2025EY,279,Camera Equipment,Nikon Z6,3360.56,01/13/2025,PayPal
CUST2025JS,210,Camera Equipment,Sony Alpha,2804.17,02/25/2025,Debit Card
CUST2025HQ,252,Luxury Travel Booking,London Business Trip,13592.69,06/27/2025,Google Pay
CUST2025ZI,239,Luxury Travel Booking,Paris Vacation,3929.36,04/23/2025,Debit Card
CUST2025PC,259,Gym Membership,Gold's Gym,135.29,06/16/2025,PayPal
CUST2025NI,242,Luxury Travel Booking,Paris Vacation,4049.98,03/13/2025,Debit Card
CUST2025PR,206,Subscription Payment,Spotify,18.95,02/28/2025,Google Pay
CUST2025HE,239,Gym Membership,Gold's Gym,152.45,05/17/2025,PayPal
CUST2025MG,247,Retail Space Lease,New Flagship Store,267258.28,01/29/2025,Google Pay
CUST2025ZX,296,Luxury Shopping,Louis Vuitton,9829.55,12/18/2025,Debit Card
CUST2025OE,238,Subscription Payment,Amazon Prime,28.6,05/04/2025,Credit Card
CUST2025DI,235,Camera Equipment,Sony Alpha,2689.89,10/24/2025,Google Pay
CUST2025FO,284,BNPL Purchase,Smart TV,2860.29,02/02/2025,Debit Card
CUST2025QA,293,Retail Space Lease,Pop-up Storefront,132310.24,07/24/2025,Google Pay
CUST2025AV,276,Luxury Travel Booking,London Business Trip,6753.71,10/17/2025,Apple Pay
CUST2025YI,285,Hotel Stay,Hilton,2000.0,01/12/2025,Credit Card
CUST2025BE,278,Grocery Shopping,Whole Foods,23.08,12/24/2025,Debit Card
CUST2025MQ,212,Grocery Shopping,Walmart,458.99,09/18/2025,PayPal
CUST2025OR,288,Luxury Shopping,Prada,8657.31,02/27/2025,Debit Card
CUST2025GZ,217,Subscription Payment,Netflix,48.18,01/29/2025,PayPal
CUST2025DI,205,Food Delivery,Uber Eats,53.84,12/26/2025,PayPal
CUST2025KF,234,Luxury Travel Booking,London Business Trip,8504.03,04/01/2025,Credit Card
CUST2025IV,253,BNPL Purchase,MacBook,916.25,11/06/2025,Debit Card
CUST2025LS,255,Food Delivery,DoorDash,78.16,05/14/2025,Apple Pay
CUST2025XQ,287,Food Delivery,DoorDash,91.86,09/14/2025,Google Pay
CUST2025YM,269,Camera Equipment,Sony Alpha,3430.8,08/26/2025,PayPal
CUST2025PI,209,Camera Equipment,Nikon Z6,4315.52,05/21/2025,PayPal
CUST2025OU,260,Retail Space Lease,Pop-up Storefront,443733.42,10/24/2025,PayPal
CUST2025PZ,208,Hotel Stay,Hilton,1718.28,04/22/2025,Apple Pay
CUST2025IV,240,Grocery Shopping,Trader Joe's,418.23,01/26/2025,Debit Card
CUST2025TD,205,Subscription Payment,Amazon Prime,22.42,05/18/2025,Credit Card
CUST2025FZ,233,Luxury Shopping,Prada,9126.05,09/07/2025,Apple Pay
CUST2025ZH,236,Grocery Shopping,Walmart,458.67,03/28/2025,Apple Pay
CUST2025TN,238,Hotel Stay,Hilton,1723.2,08/17/2025,Apple Pay
CUST2025VP,263,Subscription Payment,Netflix,36.78,08/29/2025,PayPal
CUST2025OI,250,Subscription Payment,Amazon Prime,13.36,11/18/2025,Google Pay
CUST2025ID,295,BNPL Purchase,Smart TV,2806.38,01/26/2025,Apple Pay
CUST2025MR,282,Retail Space Lease,Pop-up Storefront,431245.56,08/26/2025,Apple Pay
CUST2025VQ,291,Retail Space Lease,Pop-up Storefront,52748.77,06/13/2025,Debit Card
CUST2025OC,231,Camera Equipment,Canon EOS,2752.77,03/24/2025,Google Pay
CUST2025YC,296,Food Delivery,GrubHub,67.75,05/28/2025,PayPal
CUST2025SS,256,Grocery Shopping,Whole Foods,271.59,03/06/2025,PayPal
CUST2025OP,201,Food Delivery,DoorDash,15.75,06/18/2025,Credit Card
CUST2025OI,213,Hotel Stay,Ritz-Carlton,243.51,11/21/2025,Credit Card
CUST2025WD,294,Luxury Travel Booking,Paris Vacation,4985.49,02/09/2025,PayPal
CUST2025WS,221,Hotel Stay,Maldives Resort,876.84,10/01/2025,Apple Pay
CUST2025KN,265,Retail Space Lease,New Flagship Store,469599.41,04/20/2025,Apple Pay
CUST2025OQ,241,Camera Equipment,Sony Alpha,2710.59,05/16/2025,Apple Pay
CUST2025UZ,248,Luxury Travel Booking,Paris Vacation,6880.67,02/27/2025,PayPal
CUST2025TA,200,Subscription Payment,Netflix,22.39,03/26/2025,PayPal
CUST2025RF,248,Gym Membership,Equinox,110.65,01/13/2025,PayPal
CUST2025JC,291,Gym Membership,Gold's Gym,42.82,08/09/2025,Debit Card
CUST2025LP,246,Luxury Travel Booking,London Business Trip,16391.79,10/25/2025,Google Pay
CUST2025CO,265,Camera Equipment,Sony Alpha,3461.26,02/28/2025,Debit Card
CUST2025UU,202,Hotel Stay,Ritz-Carlton,1539.57,09/25/2025,Google Pay
CUST2025AM,281,Subscription Payment,Amazon Prime,11.69,03/09/2025,Debit Card
CUST2025BQ,251,Retail Space Lease,New Flagship Store,414503.94,11/24/2025,Debit Card
CUST2025RS,222,Gym Membership,Equinox,78.75,11/02/2025,Credit Card
CUST2025JS,242,Grocery Shopping,Trader Joe's,163.2,04/03/2025,Debit Card
CUST2025TS,257,Food Delivery,Uber Eats,51.99,06/03/2025,PayPal
CUST2025DW,291,Food Delivery,GrubHub,65.33,09/20/2025,Apple Pay
CUST2025UH,217,Camera Equipment,Sony Alpha,3680.49,03/10/2025,PayPal
CUST2025ZP,295,Food Delivery,DoorDash,97.64,07/06/2025,PayPal
CUST2025BK,205,Luxury Shopping,Gucci,6990.34,03/18/2025,Credit Card
CUST2025XI,300,Retail Space Lease,Pop-up Storefront,271042.17,02/06/2025,Google Pay
CUST2025LC,244,Subscription Payment,Netflix,43.0,11/04/2025,Apple Pay
CUST2025OE,220,Luxury Travel Booking,Paris Vacation,19480.92,12/01/2025,PayPal
CUST2025XV,209,Camera Equipment,Sony Alpha,2231.58,08/09/2025,Apple Pay
CUST2025FS,279,Subscription Payment,Netflix,16.49,07/20/2025,Google Pay
CUST2025FY,263,BNPL Purchase,Smart TV,2345.14,09/16/2025,PayPal
CUST2025UP,210,Luxury Travel Booking,Paris Vacation,13128.56,06/24/2025,PayPal
CUST2025VJ,223,Luxury Shopping,Gucci,2661.47,05/05/2025,Apple Pay
CUST2025AN,226,Gym Membership,Gold's Gym,190.74,10/29/2025,Debit Card
CUST2025UU,271,Camera Equipment,Sony Alpha,4610.94,08/31/2025,Credit Card
CUST2025WD,212,Retail Space Lease,Pop-up Storefront,426984.6,07/06/2025,Credit Card
CUST2025QU,276,Food Delivery,Uber Eats,24.65,04/25/2025,Apple Pay
CUST2025UK,241,Luxury Travel Booking,Maldives Retreat,13417.89,07/15/2025,Credit Card
CUST2025GA,206,Gym Membership,Planet Fitness,48.98,05/27/2025,Debit Card
CUST2025EG,273,Hotel Stay,Hilton,2183.09,03/19/2025,Credit Card
CUST2025ET,202,BNPL Purchase,iPhone,848.85,08/29/2025,Credit Card
CUST2025SO,223,BNPL Purchase,MacBook,2451.7,06/29/2025,Credit Card
CUST2025UT,264,Food Delivery,DoorDash,67.81,06/15/2025,Apple Pay
CUST2025FI,203,Grocery Shopping,Whole Foods,390.52,05/18/2025,Apple Pay
CUST2025OI,258,Gym Membership,Planet Fitness,163.49,04/24/2025,Google Pay
CUST2025YY,291,Hotel Stay,Hilton,1751.55,04/04/2025,Debit Card
CUST2025FZ,289,BNPL Purchase,MacBook,2887.17,03/30/2025,PayPal
CUST2025QE,295,Food Delivery,DoorDash,80.79,07/18/2025,PayPal
CUST2025VW,278,Hotel Stay,Maldives Resort,2877.79,04/25/2025,Debit Card
CUST2025SA,271,Food Delivery,DoorDash,35.63,06/18/2025,Google Pay
CUST2025CX,256,Food Delivery,Uber Eats,55.51,08/05/2025,Google Pay
CUST2025VA,251,Food Delivery,GrubHub,36.98,07/18/2025,PayPal
CUST2025ZE,258,Food Delivery,GrubHub,30.55,07/03/2025,Apple Pay
CUST2025NW,260,BNPL Purchase,Smart TV,940.34,01/15/2025,PayPal
CUST2025OT,204,Camera Equipment,Sony Alpha,3291.78,04/23/2025,Credit Card
CUST2025HE,230,Retail Space Lease,Pop-up Storefront,236569.8,06/21/2025,Google Pay
CUST2025VB,263,Gym Membership,Gold's Gym,87.61,03/28/2025,Google Pay
CUST2025PR,226,Gym Membership,Equinox,181.45,07/05/2025,Credit Card
CUST2025CF,227,BNPL Purchase,MacBook,1719.23,04/20/2025,Debit Card
CUST2025QD,253,Camera Equipment,Canon EOS,2097.79,05/26/2025,Google Pay
CUST2025IO,271,Grocery Shopping,Walmart,211.59,04/07/2025,Debit Card
CUST2025BD,282,Luxury Shopping,Gucci,3614.03,06/28/2025,PayPal
CUST2025IR,272,Grocery Shopping,Whole Foods,335.0,02/07/2025,Debit Card
CUST2025JV,241,Subscription Payment,Amazon Prime,23.75,06/02/2025,Debit Card
CUST2025BX,206,Hotel Stay,Ritz-Carlton,958.17,06/30/2025,Google Pay
CUST2025UJ,300,Luxury Shopping,Gucci,6620.35,06/20/2025,Credit Card
CUST2025EE,221,Gym Membership,Gold's Gym,152.91,11/15/2025,Credit Card
CUST2025PT,292,Luxury Shopping,Prada,1008.19,12/03/2025,Apple Pay
CUST2025CG,268,Hotel Stay,Ritz-Carlton,1865.86,12/05/2025,Apple Pay
CUST2025ZF,248,Food Delivery,GrubHub,16.35,01/30/2025,Google Pay
CUST2025MT,217,Gym Membership,Equinox,91.5,11/04/2025,Credit Card
CUST2025WN,268,BNPL Purchase,MacBook,959.5,01/27/2025,Debit Card
CUST2025LM,203,BNPL Purchase,Smart TV,1443.62,05/18/2025,PayPal
CUST2025RX,271,Hotel Stay,Maldives Resort,768.64,01/25/2025,PayPal
CUST2025UH,271,Grocery Shopping,Whole Foods,245.51,10/04/2025,Apple Pay
CUST2025VN,292,Food Delivery,Uber Eats,55.38,06/12/2025,PayPal
CUST2025BA,281,Grocery Shopping,Trader Joe's,339.89,11/12/2025,Debit Card
CUST2025VL,235,Camera Equipment,Nikon Z6,4872.42,05/14/2025,Debit Card
CUST2025FX,291,Grocery Shopping,Whole Foods,290.06,04/07/2025,PayPal
CUST2025HI,283,Food Delivery,Uber Eats,81.95,03/21/2025,Google Pay
CUST2025QE,237,Luxury Travel Booking,London Business Trip,2823.42,03/25/2025,Apple Pay
CUST2025MC,204,Gym Membership,Equinox,177.38,09/17/2025,PayPal
CUST2025GK,261,Gym Membership,Gold's Gym,139.4,10/25/2025,Apple Pay
CUST2025LD,219,Food Delivery,DoorDash,98.03,12/30/2025,Credit Card
CUST2025UA,217,Gym Membership,Planet Fitness,141.58,08/07/2025,Google Pay
CUST2025CD,203,BNPL Purchase,Smart TV,1376.4,01/13/2025,PayPal
CUST2025DK,267,Luxury Travel Booking,London Business Trip,16517.5,04/19/2025,Credit Card
CUST2025VC,238,Gym Membership,Equinox,51.63,04/04/2025,Credit Card
CUST2025WK,203,Hotel Stay,Ritz-Carlton,2476.52,07/16/2025,PayPal
CUST2025JN,210,Camera Equipment,Canon EOS,3581.81,10/20/2025,Apple Pay
CUST2025CP,296,Food Delivery,GrubHub,73.78,01/22/2025,Debit Card
CUST2025MZ,253,Luxury Shopping,Gucci,5369.31,06/10/2025,Google Pay
CUST2025AH,255,Gym Membership,Planet Fitness,54.82,03/29/2025,Debit Card
CUST2025SQ,201,Luxury Travel Booking,London Business Trip,3321.5,09/16/2025,Apple Pay
CUST2025WY,241,Luxury Shopping,Louis Vuitton,8040.19,04/01/2025,Google Pay
CUST2025OA,296,Retail Space Lease,Pop-up Storefront,302295.38,08/30/2025,PayPal
CUST2025KR,256,Luxury Travel Booking,Maldives Retreat,4004.12,07/29/2025,Apple Pay
CUST2025DX,206,Hotel Stay,Ritz-Carlton,1984.69,11/10/2025,Google Pay
CUST2025NP,241,Food Delivery,Uber Eats,13.63,11/08/2025,Google Pay
CUST2025MK,208,Luxury Travel Booking,Paris Vacation,16715.51,01/26/2025,Debit Card
CUST2025BQ,267,Grocery Shopping,Trader Joe's,288.72,12/11/2025,Apple Pay
CUST2025AE,237,BNPL Purchase,MacBook,659.56,12/23/2025,Apple Pay
CUST2025SC,221,Gym Membership,Equinox,111.59,09/22/2025,PayPal
CUST2025MN,277,Retail Space Lease,New Flagship Store,237774.68,03/29/2025,Google Pay
CUST2025ET,295,Gym Membership,Gold's Gym,174.85,05/23/2025,PayPal
CUST2025CO,267,Luxury Travel Booking,Paris Vacation,10003.72,11/22/2025,Google Pay
CUST2025ZZ,222,Luxury Travel Booking,Maldives Retreat,10675.35,02/25/2025,Credit Card
CUST2025PA,270,Gym Membership,Gold's Gym,55.51,05/09/2025,Apple Pay
CUST2025GX,278,Luxury Travel Booking,Paris Vacation,2960.83,07/03/2025,Google Pay
CUST2025EW,292,Luxury Shopping,Prada,4671.49,10/20/2025,Debit Card
CUST2025QG,230,Luxury Travel Booking,London Business Trip,7775.19,06/07/2025,Debit Card
CUST2025TF,266,Luxury Shopping,Gucci,5586.0,06/14/2025,Debit Card
CUST2025NB,289,Grocery Shopping,Trader Joe's,484.87,09/02/2025,PayPal
CUST2025QS,217,Subscription Payment,Spotify,19.45,01/28/2025,Apple Pay
CUST2025IL,209,Luxury Shopping,Prada,8823.4,03/13/2025,Apple Pay
CUST2025FO,233,Retail Space Lease,Pop-up Storefront,227563.11,06/04/2025,PayPal
CUST2025JT,205,Subscription Payment,Spotify,27.17,08/09/2025,Apple Pay
CUST2025OK,216,Grocery Shopping,Trader Joe's,380.46,05/09/2025,Apple Pay
CUST2025MW,289,Subscription Payment,Spotify,42.78,04/29/2025,Credit Card
CUST2025TT,282,Luxury Travel Booking,Paris Vacation,5003.52,04/17/2025,PayPal
CUST2025LQ,284,BNPL Purchase,Smart TV,1640.06,01/05/2025,Apple Pay
CUST2025ZM,209,Gym Membership,Planet Fitness,151.68,01/26/2025,Credit Card
CUST2025IK,254,Camera Equipment,Nikon Z6,2848.37,02/20/2025,PayPal
CUST2025WA,278,Food Delivery,DoorDash,21.68,12/03/2025,Credit Card
CUST2025YI,231,Gym Membership,Planet Fitness,89.49,09/30/2025,Debit Card
CUST2025GD,262,Subscription Payment,Netflix,14.97,08/09/2025,Apple Pay
CUST2025AQ,232,Hotel Stay,Maldives Resort,2913.11,05/28/2025,Credit Card
CUST2025KZ,299,Luxury Shopping,Prada,6228.71,02/23/2025,Apple Pay
CUST2025UT,263,BNPL Purchase,MacBook,1831.57,02/17/2025,Apple Pay
CUST2025NN,252,Grocery Shopping,Walmart,250.29,06/11/2025,Debit Card
CUST2025NT,282,Gym Membership,Equinox,127.84,01/22/2025,Google Pay
CUST2025CB,232,Grocery Shopping,Trader Joe's,297.86,03/04/2025,Google Pay
CUST2025RM,218,Retail Space Lease,Pop-up Storefront,475889.22,07/24/2025,Apple Pay
CUST2025CZ,296,BNPL Purchase,MacBook,1808.03,11/12/2025,Debit Card
CUST2025RM,247,Camera Equipment,Canon EOS,3188.38,11/05/2025,Debit Card
CUST2025QR,207,BNPL Purchase,Smart TV,2297.73,11/09/2025,Apple Pay
CUST2025QI,233,Luxury Travel Booking,Paris Vacation,8563.62,05/16/2025,PayPal
CUST2025EP,227,Grocery Shopping,Walmart,36.85,05/12/2025,Apple Pay
CUST2025AK,253,Retail Space Lease,New Flagship Store,59412.95,01/22/2025,Apple Pay
CUST2025QZ,257,Grocery Shopping,Trader Joe's,85.85,11/11/2025,Google Pay
CUST2025US,263,Gym Membership,Gold's Gym,106.53,03/14/2025,Google Pay
CUST2025NY,233,Hotel Stay,Hilton,2534.27,02/28/2025,PayPal
CUST2025OR,285,BNPL Purchase,Smart TV,741.55,08/14/2025,Debit Card
CUST2025AY,201,Luxury Shopping,Prada,6856.78,11/27/2025,Debit Card
CUST2025OS,225,Hotel Stay,Ritz-Carlton,1273.03,08/18/2025,Debit Card
CUST2025HS,262,BNPL Purchase,MacBook,1677.02,08/13/2025,PayPal
CUST2025AH,204,BNPL Purchase,MacBook,1180.85,02/09/2025,Credit Card
CUST2025UP,295,Subscription Payment,Spotify,45.43,01/15/2025,Apple Pay
CUST2025YX,237,Retail Space Lease,New Flagship Store,395592.64,03/29/2025,Google Pay
CUST2025CA,280,Luxury Travel Booking,London Business Trip,15521.97,10/04/2025,Google Pay
CUST2025YF,222,Camera Equipment,Sony Alpha,3157.28,04/05/2025,Debit Card
CUST2025IQ,239,Food Delivery,Uber Eats,56.75,09/22/2025,Apple Pay
CUST2025LF,227,Food Delivery,GrubHub,56.36,03/16/2025,Debit Card
CUST2025JS,206,Subscription Payment,Amazon Prime,38.04,09/29/2025,PayPal
CUST2025JY,300,BNPL Purchase,Smart TV,1408.06,07/17/2025,Apple Pay
CUST2025CS,275,Luxury Shopping,Gucci,5950.67,05/26/2025,Debit Card
CUST2025YG,268,Retail Space Lease,Pop-up Storefront,144097.7,04/16/2025,Apple Pay
CUST2025WJ,212,Grocery Shopping,Walmart,289.66,07/06/2025,Credit Card
CUST2025MK,232,Grocery Shopping,Trader Joe's,45.82,04/18/2025,Google Pay
